hour,day_of_week,month,temperature,humidity,wind_speed,cloud_cover,precipitation,weather_description_Berawan,weather_description_Cerah,weather_description_Cerah Berawan,weather_description_Hujan Ringan,weather_description_Hujan Sedang,weather_description_Petir
-0.9434573678555834,-0.4980119205559974,-1.0661857890406046,-1.0236966959665041,0.6555761772478335,1.366281524636477,0.6748341758119257,-0.522676060806964,1.0,0.0,0.0,0.0,0.0,0.0
-0.7991537019247814,-0.4980119205559974,-1.0661857890406046,-0.34754299981953946,0.33515771329483557,1.366281524636477,0.23512466663462558,-0.522676060806964,0.0,0.0,1.0,0.0,0.0,0.0
-0.6548500359939794,-0.4980119205559974,-1.0661857890406046,-0.009466151746057064,-0.14546998263466124,1.366281524636477,0.6748341758119257,-0.522676060806964,1.0,0.0,0.0,0.0,0.0,0.0
-0.5105463700631775,-0.4980119205559974,-1.0661857890406046,0.32861069632742534,-0.7062022945524076,0.8097041404172555,0.6748341758119257,-0.522676060806964,1.0,0.0,0.0,0.0,0.0,0.0
-0.3662427041323755,-0.4980119205559974,-1.0661857890406046,1.00476439247439,-1.1868299904819044,0.8097041404172555,0.6748341758119257,-0.522676060806964,1.0,0.0,0.0,0.0,0.0,0.0
-0.22193903820157349,-0.4980119205559974,-1.0661857890406046,2.0189949366948374,-1.9878761503643991,0.6937505187049177,0.35504544186479836,1.8402356064939587,0.0,0.0,0.0,1.0,0.0,0.0
-0.0776353722707715,-0.4980119205559974,-1.0661857890406046,1.00476439247439,-1.3470392224584034,2.386673395705051,0.6748341758119257,1.2888895507904097,0.0,0.0,0.0,1.0,0.0,0.0
0.06666829366003048,-0.4980119205559974,-1.0661857890406046,1.3428412405478725,-1.3470392224584034,2.386673395705051,0.6348605840685347,1.2888895507904097,0.0,0.0,0.0,1.0,0.0,0.0
0.21097195959083245,-0.4980119205559974,-1.0661857890406046,2.3570717847683196,-1.4271438384466528,0.36908037791037146,0.5948869923251439,1.0525983840603177,0.0,0.0,0.0,1.0,0.0,0.0
0.35527562552163444,-0.4980119205559974,-1.0661857890406046,2.0189949366948374,-1.3470392224584034,-1.022363082637683,0.4749662170949711,1.0525983840603177,0.0,0.0,0.0,1.0,0.0,0.0
0.4995792914524364,-0.4980119205559974,-1.0661857890406046,0.6666875444009077,-1.5072484544349023,4.659364381266872,0.6748341758119257,0.5012523283567691,0.0,0.0,0.0,1.0,0.0,0.0
0.6438829573832384,-0.4980119205559974,-1.0661857890406046,1.00476439247439,-0.6260976785641581,-1.022363082637683,0.35504544186479836,-0.3651486163202359,1.0,0.0,0.0,0.0,0.0,0.0
0.7881866233140403,-0.4980119205559974,-1.0661857890406046,0.6666875444009077,-0.3056792146111602,-0.4889764227609289,0.35504544186479836,-0.3651486163202359,1.0,0.0,0.0,0.0,0.0,0.0
0.9324902892448423,-0.4980119205559974,-1.0661857890406046,0.32861069632742534,0.014739249341837703,-0.4889764227609289,0.35504544186479836,-0.3651486163202359,1.0,0.0,0.0,0.0,0.0,0.0
1.0767939551756442,-0.4980119205559974,-1.0661857890406046,-0.009466151746057064,0.17494848131833665,-0.4889764227609289,0.4749662170949711,-0.522676060806964,1.0,0.0,0.0,0.0,0.0,0.0
1.2210976211064464,-0.4980119205559974,-1.0661857890406046,-0.009466151746057064,0.2550530973065861,-0.0019712115691098873,0.554913400581753,-0.522676060806964,1.0,0.0,0.0,0.0,0.0,0.0
1.3654012870372483,-0.4980119205559974,-1.0661857890406046,-0.34754299981953946,0.41526232928308504,-0.929600185267813,0.6748341758119257,-0.44391233856359996,1.0,0.0,0.0,0.0,0.0,0.0
1.5097049529680502,-0.4980119205559974,-1.0661857890406046,-0.6856198478930219,0.4953669452713345,-0.0019712115691098873,0.6748341758119257,-0.3651486163202359,1.0,0.0,0.0,0.0,0.0,0.0
1.6540086188988523,-0.4980119205559974,-1.0661857890406046,-0.6856198478930219,0.33515771329483557,-0.3266413523636558,0.6748341758119257,-0.44391233856359996,1.0,0.0,0.0,0.0,0.0,0.0
-1.6649756975095933,0.0,-1.0661857890406046,-1.0236966959665041,0.575471561259584,-0.3266413523636558,0.6748341758119257,-0.44391233856359996,1.0,0.0,0.0,0.0,0.0,0.0
-1.5206720315787914,0.0,-1.0661857890406046,-0.6856198478930219,0.575471561259584,-0.3266413523636558,0.6748341758119257,-0.3651486163202359,1.0,0.0,0.0,0.0,0.0,0.0
